unique_id,ds,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_35,2023-07-14,0.6953125,0.6953125,0.689404874603085,0.72203666,0.7075182,0.8272558249569022
hotel_35,2023-07-15,0.6953125,0.72265625,0.6292694250088536,0.68339664,0.7015264,0.8362998820458467
hotel_35,2023-07-16,0.6953125,0.7421875,0.6360961863349548,0.681263,0.6983279,0.629394406491475
hotel_35,2023-07-17,0.6953125,0.8359375,0.7007579328410402,0.7490216,0.7103454,0.7107189691879334
hotel_35,2023-07-18,0.6953125,0.919921875,0.7310379917733547,0.7656819,0.7116754,0.7575749142759624
hotel_35,2023-07-19,0.6953125,0.89453125,0.7399312751356641,0.79374194,0.7186468,0.7733900899214712
hotel_35,2023-07-20,0.6953125,0.8046875,0.7354116134287024,0.79437983,0.71427375,0.7832189794619555
hotel_35,2023-07-21,0.6953125,0.6953125,0.689404874603085,0.74725807,0.7011321,0.8431669832506059
hotel_35,2023-07-22,0.6953125,0.72265625,0.6292694250088536,0.7020558,0.7050791,0.86458681533935
hotel_35,2023-07-23,0.6953125,0.7421875,0.6360961863349548,0.7059354,0.69616455,0.6444374835288194
hotel_35,2023-07-24,0.6953125,0.8359375,0.7007579328410402,0.74044627,0.7090862,0.7141377569665158
hotel_35,2023-07-25,0.6953125,0.919921875,0.7310379917733547,0.7637576,0.7159524,0.7952616103191413
hotel_35,2023-07-26,0.6953125,0.89453125,0.7399312751356641,0.8137049,0.7144402,0.8123721718575663
hotel_35,2023-07-27,0.6953125,0.8046875,0.7354116134287024,0.7873478,0.71119815,0.7924190314821978
hotel_35,2023-07-28,0.6953125,0.6953125,0.689404874603085,0.72893023,0.7055708,0.8363888085067329
hotel_42,2023-07-01,0.7611336032388664,0.902834008097166,0.9032813225244133,0.8051741,0.75885695,0.8504952185611359
hotel_42,2023-07-02,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.5786268,0.69943833,0.5778882233416701
hotel_42,2023-07-03,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.6758259,0.7135648,0.6703044444257404
hotel_42,2023-07-04,0.7611336032388664,0.97165991902834,0.7508310356294376,0.80774313,0.7302376,0.7439503291143977
hotel_42,2023-07-05,0.7611336032388664,0.8947368421052632,0.729934100857925,0.83793604,0.7493291,0.8256565397404279
hotel_42,2023-07-06,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.75433385,0.7521174,0.7924190314821978
hotel_42,2023-07-07,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.7961974,0.7660421,0.8375564886449638
hotel_42,2023-07-08,0.7611336032388664,0.902834008097166,0.9032813225244133,0.79201674,0.74398106,0.8789840743775562
hotel_42,2023-07-09,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.5949993,0.6979296,0.5591484450370005
hotel_42,2023-07-10,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.63571554,0.72778684,0.677457544053439
hotel_42,2023-07-11,0.7611336032388664,0.97165991902834,0.7508310356294376,0.82620144,0.74305975,0.7679218387895554
hotel_42,2023-07-12,0.7611336032388664,0.8947368421052632,0.729934100857925,0.8369744,0.748119,0.7840711793072919
hotel_42,2023-07-13,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.7216208,0.7626854,0.7962490270672792
hotel_42,2023-07-14,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.80808014,0.7721093,0.8339697984009621
hotel_42,2023-07-15,0.7611336032388664,0.902834008097166,0.9032813225244133,0.7782547,0.7489242,0.8819019819793814
hotel_42,2023-07-16,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.59888005,0.7209226,0.6136820105747196
hotel_42,2023-07-17,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.69096446,0.7107254,0.669469432295839
hotel_42,2023-07-18,0.7611336032388664,0.97165991902834,0.7508310356294376,0.800492,0.74931735,0.7252493666704479
hotel_42,2023-07-19,0.7611336032388664,0.8947368421052632,0.729934100857925,0.87296927,0.75757694,0.7794304643622371
hotel_42,2023-07-20,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.7681576,0.77453643,0.7962490270672792
hotel_42,2023-07-21,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.773243,0.7744994,0.8379734934426287
hotel_42,2023-07-22,0.7611336032388664,0.902834008097166,0.9032813225244133,0.79287344,0.76934415,0.8819019819793814
hotel_42,2023-07-23,0.7611336032388664,0.38461538461538464,0.5510395344140244,0.6391565,0.71865785,0.6397799565874256
hotel_42,2023-07-24,0.7611336032388664,0.7246963562753036,0.6371076666006144,0.68625546,0.7191827,0.6954872364342687
hotel_42,2023-07-25,0.7611336032388664,0.97165991902834,0.7508310356294376,0.84118813,0.7490835,0.7293475409362578
hotel_42,2023-07-26,0.7611336032388664,0.8947368421052632,0.729934100857925,0.8449362,0.75049216,0.7702227284627651
hotel_42,2023-07-27,0.7611336032388664,0.7732793522267206,0.7286381490529169,0.8362684,0.76298684,0.7832189794619555
hotel_42,2023-07-28,0.7611336032388664,0.7611336032388664,0.7949672543119111,0.7733517,0.7875523,0.8431669832506059
hotel_49,2023-07-01,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.69613034,0.6726925,0.7022176245784446
hotel_49,2023-07-02,0.6593886462882096,0.62882096069869,0.5926478686252441,0.65129626,0.6632298,0.5707191875080848
hotel_49,2023-07-03,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6467441,0.66102266,0.6430213972304442
hotel_49,2023-07-04,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6740054,0.66369057,0.7300133601722247
hotel_49,2023-07-05,0.6593886462882096,0.7030567685589519,0.609301843976113,0.692415,0.6620303,0.7722069478141551
hotel_49,2023-07-06,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6448806,0.6626405,0.7606027802661559
hotel_49,2023-07-07,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.67688704,0.6668379,0.7618199874436424
hotel_49,2023-07-08,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.7103173,0.6764711,0.7912957692022125
hotel_49,2023-07-09,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6708967,0.6664513,0.6081044381237559
hotel_49,2023-07-10,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.642845,0.67223114,0.6764562756170894
hotel_49,2023-07-11,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.68885463,0.6677724,0.7080236755703454
hotel_49,2023-07-12,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6720531,0.6713467,0.7285571255253195
hotel_49,2023-07-13,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6428098,0.67238504,0.7476217381223921
hotel_49,2023-07-14,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.6802954,0.6777129,0.7635279029430734
hotel_49,2023-07-15,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.6990469,0.67330146,0.7976350921692701
hotel_49,2023-07-16,0.6593886462882096,0.62882096069869,0.5926478686252441,0.65228635,0.6690635,0.6196753724348825
hotel_49,2023-07-17,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6496858,0.6674492,0.6646388725895259
hotel_49,2023-07-18,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6751427,0.66743064,0.7399080004103182
hotel_49,2023-07-19,0.6593886462882096,0.7030567685589519,0.609301843976113,0.6873855,0.67169577,0.757457446924477
hotel_49,2023-07-20,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.64469945,0.67520314,0.7633282801624809
hotel_49,2023-07-21,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.67695606,0.6772947,0.7984623057419541
hotel_49,2023-07-22,0.6593886462882096,0.7248908296943232,0.6839418195615334,0.7082763,0.68187255,0.8374281531505151
hotel_49,2023-07-23,0.6593886462882096,0.62882096069869,0.5926478686252441,0.6678802,0.6695647,0.6434967601722446
hotel_49,2023-07-24,0.6593886462882096,0.6724890829694323,0.5837932107051336,0.6492868,0.6686926,0.6954872364342687
hotel_49,2023-07-25,0.6593886462882096,0.7074235807860262,0.6097205843392374,0.6874434,0.67580783,0.7305477685022216
hotel_49,2023-07-26,0.6593886462882096,0.7030567685589519,0.609301843976113,0.68847317,0.6789508,0.7643789294804303
hotel_49,2023-07-27,0.6593886462882096,0.6593886462882096,0.6212854241116265,0.6747599,0.675933,0.7593659780317339
hotel_49,2023-07-28,0.6593886462882096,0.6593886462882096,0.6726086341271953,0.6702719,0.6796052,0.8058701086298791
hotel_56,2023-07-01,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.96672446,0.9630722,0.9404693814840978
hotel_56,2023-07-02,0.9583333333333334,1.0,0.8606684284098138,0.8902318,0.9423747,0.852546405558551
hotel_56,2023-07-03,0.9583333333333334,1.0,0.8900671345173036,0.9556809,0.94069165,0.9198702253976028
hotel_56,2023-07-04,0.9583333333333334,1.0166666666666666,0.9308419251938161,1.0052618,0.9395163,1.0182235634745953
hotel_56,2023-07-05,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9807015,0.9415629,0.986300518672625
hotel_56,2023-07-06,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.94257,0.949276,0.9600250782317595
hotel_56,2023-07-07,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9771502,0.95536697,0.9597589816354213
hotel_56,2023-07-08,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.9836945,0.9536311,0.9431707032075841
hotel_56,2023-07-09,0.9583333333333334,1.0,0.8606684284098138,0.90043116,0.93714035,0.8446820276912029
hotel_56,2023-07-10,0.9583333333333334,1.0,0.8900671345173036,0.9327552,0.9443292,0.8798317428599114
hotel_56,2023-07-11,0.9583333333333334,1.0166666666666666,0.9308419251938161,1.0061986,0.94834805,0.994381995221637
hotel_56,2023-07-12,0.9583333333333334,0.9833333333333333,0.945708146876643,0.97729963,0.947384,0.9761649030733595
hotel_56,2023-07-13,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9386873,0.9548396,0.9625503605422455
hotel_56,2023-07-14,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9933067,0.9621435,0.9549448773571098
hotel_56,2023-07-15,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.96032774,0.9484544,0.9535738453698499
hotel_56,2023-07-16,0.9583333333333334,1.0,0.8606684284098138,0.88951063,0.9388115,0.8258838467054695
hotel_56,2023-07-17,0.9583333333333334,1.0,0.8900671345173036,0.9334233,0.93613607,0.8839178278228457
hotel_56,2023-07-18,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.98935866,0.9433638,0.938723925916612
hotel_56,2023-07-19,0.9583333333333334,0.9833333333333333,0.945708146876643,0.9786296,0.94543177,0.9584949322862472
hotel_56,2023-07-20,0.9583333333333334,0.8666666666666667,0.9464530711739031,0.9436399,0.95867383,0.9494157128040828
hotel_56,2023-07-21,0.9583333333333334,0.9583333333333334,0.9756082297946995,0.9706027,0.9603585,0.9559227763144849
hotel_56,2023-07-22,0.9583333333333334,1.0083333333333333,0.9925455493849095,0.96763706,0.95535177,0.9535738453698499
hotel_56,2023-07-23,0.9583333333333334,1.0,0.8606684284098138,0.90744835,0.9371905,0.8258838467054695
hotel_56,2023-07-24,0.9583333333333334,1.0,0.8900671345173036,0.933219,0.93615514,0.8785373625788219
hotel_56,2023-07-25,0.9583333333333334,1.0166666666666666,0.9308419251938161,0.9902156,0.94363564,0.9050192690431943
hotel_56,2023-07-26,0.9583333333333334,0.9833333333333333,0.945708146876643,0.97938657,0.94544655,0.9290587300627987
