unique_id,ds,cutoff,y,Naive,SeasonalNaive,AutoETS,NBEATS,NHITS,LGBMRegressor
hotel_84,2023-05-24,2023-05-05,0.8512110726643599,0.8719723183391004,0.5155709342560554,0.7347219991310093,0.8124966,0.81051415,0.7507760939337929
hotel_84,2023-05-25,2023-05-05,0.7508650519031141,0.8719723183391004,0.7335640138408305,0.7231673638790385,0.8103614,0.8375665,0.7283335356545183
hotel_84,2023-05-26,2023-05-05,0.7820069204152249,0.8719723183391004,0.8719723183391004,0.8630414863231322,0.8855615,0.8654417,0.8331955800934984
hotel_84,2023-05-27,2023-05-05,0.8719723183391004,0.8719723183391004,1.0069204152249136,0.9044072367227207,0.87158006,0.83870274,0.8693229228727988
hotel_84,2023-05-28,2023-05-05,0.8477508650519031,0.8719723183391004,0.8062283737024222,0.6446853936951208,0.69967663,0.79800445,0.657461152076046
hotel_84,2023-05-29,2023-05-05,0.6539792387543253,0.8719723183391004,0.629757785467128,0.6631111808415682,0.7429465,0.7938954,0.6624498361029321
hotel_84,2023-05-30,2023-05-05,0.6124567474048442,0.8719723183391004,0.6851211072664359,0.7231086172689505,0.7973312,0.8037905,0.7209056652999182
hotel_84,2023-05-31,2023-05-05,0.657439446366782,0.8719723183391004,0.5155709342560554,0.7347219991310093,0.7823845,0.8161502,0.755630509969425
hotel_84,2023-06-01,2023-05-05,0.740484429065744,0.8719723183391004,0.7335640138408305,0.7231673638790385,0.8505782,0.84051937,0.7468737337286959
hotel_84,2023-06-02,2023-05-05,0.9273356401384083,0.8719723183391004,0.8719723183391004,0.8630414863231322,0.8922726,0.87512255,0.8319328040981958
hotel_84,2023-06-03,2023-06-02,0.9619377162629758,0.9273356401384083,0.8719723183391004,0.9576001322148802,0.9447475,0.9257277,0.9072627872316384
hotel_84,2023-06-04,2023-06-02,0.8858131487889274,0.9273356401384083,0.8477508650519031,0.7039536649142274,0.8508949,0.9122022,0.7453252971691954
hotel_84,2023-06-05,2023-06-02,0.6262975778546713,0.9273356401384083,0.6539792387543253,0.7238423096192661,0.8601416,0.9052005,0.8149186284763804
hotel_84,2023-06-06,2023-06-02,0.7889273356401384,0.9273356401384083,0.6124567474048442,0.7809622096635512,0.8779372,0.9040693,0.8406777658340581
hotel_84,2023-06-07,2023-06-02,0.7820069204152249,0.9273356401384083,0.657439446366782,0.7904199082712313,0.86079645,0.89710605,0.8333333817382547
hotel_84,2023-06-08,2023-06-02,0.7577854671280276,0.9273356401384083,0.740484429065744,0.7785679780233528,0.85469353,0.9030808,0.8142806318123832
hotel_84,2023-06-09,2023-06-02,0.9446366782006921,0.9273356401384083,0.9273356401384083,0.911509469720994,0.9034946,0.9184049,0.8788266657572037
hotel_84,2023-06-10,2023-06-02,1.0103806228373702,0.9273356401384083,0.8719723183391004,0.9576001322148802,0.9556841,0.9160302,0.8914650738759239
hotel_84,2023-06-11,2023-06-02,0.8858131487889274,0.9273356401384083,0.8477508650519031,0.7039536649142274,0.85984683,0.9020497,0.7129951821441193
hotel_84,2023-06-12,2023-06-02,0.9515570934256056,0.9273356401384083,0.6539792387543253,0.7238423096192661,0.85371023,0.8998026,0.7750021698210925
hotel_84,2023-06-13,2023-06-02,0.9653979238754326,0.9273356401384083,0.6124567474048442,0.7809622096635512,0.90473115,0.89687717,0.8265141745449405
hotel_84,2023-06-14,2023-06-02,0.8858131487889274,0.9273356401384083,0.657439446366782,0.7904199082712313,0.86744004,0.8987838,0.8365583289747468
hotel_84,2023-06-15,2023-06-02,0.9619377162629758,0.9273356401384083,0.740484429065744,0.7785679780233528,0.8631067,0.90979886,0.8339228501103693
hotel_84,2023-06-16,2023-06-02,1.0,0.9273356401384083,0.9273356401384083,0.911509469720994,0.92473334,0.9232324,0.8845971610331417
hotel_84,2023-06-17,2023-06-02,0.9930795847750865,0.9273356401384083,0.8719723183391004,0.9576001322148802,0.93869376,0.91175735,0.8898054920491664
hotel_84,2023-06-18,2023-06-02,0.986159169550173,0.9273356401384083,0.8477508650519031,0.7039536649142274,0.8446868,0.8974265,0.6806301182803002
hotel_84,2023-06-19,2023-06-02,0.7958477508650519,0.9273356401384083,0.6539792387543253,0.7238423096192661,0.84827435,0.8937742,0.7290701335063622
hotel_84,2023-06-20,2023-06-02,0.9204152249134948,0.9273356401384083,0.6124567474048442,0.7809622096635512,0.86927384,0.8945493,0.8033913814503296
hotel_84,2023-06-21,2023-06-02,1.0,0.9273356401384083,0.657439446366782,0.7904199082712313,0.84642553,0.8969537,0.8149505177065963
hotel_84,2023-06-22,2023-06-02,0.9688581314878892,0.9273356401384083,0.740484429065744,0.7785679780233528,0.85525274,0.9043892,0.7969314065255457
hotel_84,2023-06-23,2023-06-02,0.6643598615916955,0.9273356401384083,0.9273356401384083,0.911509469720994,0.9087021,0.9175997,0.8670947536615103
hotel_84,2023-06-24,2023-06-02,0.903114186851211,0.9273356401384083,0.8719723183391004,0.9576001322148802,0.9347287,0.9115076,0.8830938256245519
hotel_84,2023-06-25,2023-06-02,0.8961937716262975,0.9273356401384083,0.8477508650519031,0.7039536649142274,0.8540428,0.8996247,0.6497148625371395
hotel_84,2023-06-26,2023-06-02,0.9515570934256056,0.9273356401384083,0.6539792387543253,0.7238423096192661,0.86113685,0.89867264,0.7373885026308244
hotel_84,2023-06-27,2023-06-02,0.7231833910034602,0.9273356401384083,0.6124567474048442,0.7809622096635512,0.89549845,0.8958757,0.7931619656621399
hotel_84,2023-06-28,2023-06-02,0.7197231833910035,0.9273356401384083,0.657439446366782,0.7904199082712313,0.86273915,0.90365773,0.8149505177065963
hotel_84,2023-06-29,2023-06-02,0.8823529411764706,0.9273356401384083,0.740484429065744,0.7785679780233528,0.8888073,0.9143685,0.7949853328814345
